Date,Price,Open,High,Low,Vol,Growth,AVBLS,CPTRA,HRATE,MIREV,MWNTD,MWNUS,MWTRV,TOTBC,Btc_Mined,TRFEE,TRVOU
2015-05-07,237.7,230.0,240.3,228.3,91050.0,0.0335,0.420890120567376,7.553248172342732,350518.19190700003,879719.261384585,59704.0,3372534.0,271973.640468,14138850.0,3150.0,15.99528963,2975459.3875700007
2015-05-06,230.0,235.8,237.1,228.2,103660.0,-0.0246,0.362922869854,8.33674475401,381306.952007,945553.59,59704.0,3367895.0,300327.575321,14131300.0,7550.0,16.35823476,2515896.02661
2015-05-05,235.8,239.0,239.6,231.8,77870.0,-0.0132,0.389267581326,7.460367678160001,364728.388876663,846721.89,64725.0,3360999.0,0.0,14131125.0,175.0,16.01690293,1783949.29
2015-05-04,239.0,240.0,243.2,237.4,69120.0,-0.0043,0.4377948671875,7.8661670498342,364728.388877,901989.7771033379,64725.0,3356144.0,233954.700592,14127550.0,3575.0,15.10627218,2093073.88106
2015-05-03,240.0,235.3,243.6,233.8,55720.0,0.019799999999999998,0.372582854647,8.313123778160001,312624.333323,782431.21,47898.0,3347618.0,249264.851566,14119650.0,7900.0,13.94423733,1535336.53776
2015-05-02,235.3,233.2,236.4,231.7,37080.0,0.0091,0.334149326103,9.6777621256,347909.897879979,832645.62,47898.0,3342704.0,0.0,14120400.0,-750.0,12.37823502,1547771.5446
2015-05-01,233.2,235.8,239.4,232.4,60140.0,-0.0109,0.33862538513513496,9.69728509478001,347909.89788,1029919.5580613,57928.0,3338506.0,200727.879417,14116950.0,3450.0,13.73766087,1266259.34956
2015-04-30,235.8,225.4,240.0,224.7,112240.0,0.045899999999999996,0.35823508022600004,8.1850003801,347909.89788,861356.7,57928.0,3334318.0,277664.20298400003,14107825.0,9125.0,15.30178105,2008394.0045
2015-04-29,225.4,225.8,227.2,222.3,60890.0,-0.0017000000000000001,0.411972935038,6.88673034102,305308.685894676,785569.33,67094.0,3329868.0,0.0,14109600.0,-1775.0,16.08932183,2108340.416
2015-04-28,225.8,229.0,229.9,222.0,65970.0,-0.0138,0.386087516339869,7.93593581640959,305308.685895,997245.566561662,67094.0,3325183.0,270888.574883,14106275.0,3325.0,16.15746744,1833578.5136
2015-04-27,229.0,218.7,242.6,216.6,123410.0,0.046900000000000004,0.35997520738300004,7.802625540319999,371577.237872,877280.4,61238.0,3320401.0,263920.01120300003,14103050.0,3225.0,15.80028461,2701221.0514700003
2015-04-26,218.7,226.1,226.7,214.1,100770.0,-0.0329,0.410403590271,7.0511999232,352643.365878346,771274.35,61238.0,3315533.0,0.0,14096275.0,6775.0,15.1962056,1204729.4907
2015-04-25,226.1,231.1,232.3,223.1,43780.0,-0.021400000000000002,0.32868681595092,10.466240567101199,352643.3658780001,1138632.77753551,54225.0,3310653.0,164033.021543,14095675.0,600.0,99.35690506,2205193.13275
2015-04-24,231.1,235.4,236.6,229.1,69780.0,-0.0183,0.34991697831600005,8.95665641433,364477.035874,902741.4,54225.0,3305388.0,219164.579122,14091950.0,3725.0,99.96396999,1441666.34578
2015-04-23,235.4,233.8,236.1,232.6,42450.0,0.0069,0.497293241819,6.29915418566,326609.291887328,696484.88,58441.0,3294361.0,0.0,14084750.0,7200.0,16.22929386,2567616.6082
2015-04-22,233.8,233.7,238.4,231.8,77560.0,0.0002,0.3932569671052629,8.45581917532833,326609.291887,1041849.93641138,58441.0,3294361.0,254304.552702,14085100.0,-350.0,15.864116,2574137.14255
2015-04-21,233.7,224.2,235.3,223.3,68350.0,0.042300000000000004,0.40196947618,7.49877209499,338442.961883,852287.94,58365.0,3289120.0,296360.1089,14081650.0,3450.0,16.12435635,3082931.51057
2015-04-20,224.2,223.0,226.7,221.6,44870.0,0.0055000000000000005,0.359495450866,7.868562260539999,408026.906611865,897496.08,58365.0,3284127.0,0.0,14073025.0,8625.0,16.81026573,1313111.8331
2015-04-19,223.0,223.4,226.9,222.0,35500.0,-0.0015,0.367780206896552,10.237123386018801,408026.906612,1081326.8690184,44221.0,3279011.0,233647.033031,14074100.0,-1075.0,12.99562204,1314495.73344
2015-04-18,223.4,222.6,224.5,220.6,36540.0,0.0034000000000000002,0.33493491481300003,8.92283479893,334287.104212,770156.64,44221.0,3274244.0,190303.738812,14069950.0,4150.0,12.06487514,1282638.2878
2015-04-17,222.6,228.0,229.3,220.6,66920.0,-0.0236,0.394062364908,7.38529676366,329371.117385482,742104.16,51353.0,3269978.0,0.0,14061325.0,8625.0,13.91339511,2467237.5
2015-04-16,228.0,223.0,229.5,222.9,84890.0,0.0225,0.36516386956521707,8.31340166198068,329371.117385,927077.299737437,51353.0,3265137.0,215077.104612,14063225.0,-1900.0,14.03218749,2048217.22006
2015-04-15,223.0,218.0,223.6,217.1,77230.0,0.022799999999999997,0.364453619805,7.645688669360001,339203.091039,795633.3,52993.0,3260309.0,214399.694378,14059875.0,3350.0,15.02016737,2376336.69346
2015-04-14,218.0,223.6,224.7,214.3,115190.0,-0.025,0.423203561364,6.415512843609999,388362.959305269,676586.4,52993.0,3255153.0,0.0,14056425.0,3450.0,15.07987703,3104225.6067
2015-04-13,223.6,235.9,236.8,220.4,105150.0,-0.052000000000000005,0.414068128205129,8.43190937878154,388362.959305,1080582.91452837,52669.0,3250058.0,306308.721633,14049725.0,6700.0,17.27967925,4257460.58428
2015-04-12,235.9,236.5,237.5,232.3,33030.0,-0.0027,0.397882245111,7.59868353565,346577.071279,800004.6,52669.0,3244947.0,233732.407612,14049400.0,325.0,15.91337178,2112299.3305200003
2015-04-11,236.5,234.7,240.0,233.1,51990.0,0.0075,0.325221019633,9.09385986229,336745.097625455,808298.64,47315.0,3239625.0,0.0,14045875.0,3525.0,14.35766331,2724945.68
2015-04-10,234.7,243.3,244.1,231.3,100200.0,-0.0353,0.3753380460526321,8.903260711323322,336745.097625,1125051.63652566,47315.0,3234996.0,192763.633254,14038050.0,7825.0,27.80415534,1140185.63099
2015-04-09,243.3,244.6,246.2,237.6,69190.0,-0.0051,0.393602928645,7.39415107239,349035.064692,843606.09,54627.0,3230462.0,218850.479915,14039050.0,-1000.0,29.80724162,2675116.12878
2015-04-08,244.6,253.0,254.3,242.6,102650.0,-0.0332,0.391029377917,7.466544278660001,292501.216185614,879723.18,54627.0,3224922.0,0.0,14035500.0,3550.0,16.98327802,1525083.3569999996
2015-04-07,253.0,255.0,255.6,250.1,44790.0,-0.0078000000000000005,0.394002,9.55863390182793,292501.21618600003,1229555.75469383,53992.0,3219437.0,217202.799016,14026225.0,9275.0,15.6944422,2669120.52901
2015-04-06,255.0,259.6,261.5,252.3,45930.0,-0.018000000000000002,0.375497859979,9.12118404809,390820.952719,1019620.68,53992.0,3208776.0,233444.725258,14028950.0,-2725.0,16.185038,1531937.93459
2015-04-05,259.6,252.9,260.3,250.6,43830.0,0.026699999999999998,0.414320398671,8.17470207729,371157.00541199796,825228.0,41513.0,3208776.0,0.0,14024975.0,3975.0,15.31261593,690291.8774
2015-04-04,252.9,254.5,255.2,250.3,30720.0,-0.0062,0.3400183660130721,11.9266217111007,371157.005412,1205590.6290449,41513.0,3203649.0,137175.33669300002,14021750.0,3225.0,13.74643295,1211778.66049
2015-04-03,254.5,252.6,256.5,251.3,71740.0,0.0074,0.364960757169,10.4174212975,357640.666348,980821.05,48060.0,3199026.0,186135.339772,14014375.0,7375.0,15.06052225,815494.561008
2015-04-02,252.6,246.2,254.9,244.3,81370.0,0.0258,0.346507678758,9.28955001928,341384.272423273,963883.71,48060.0,3193831.0,0.0,14014125.0,250.0,14.6205005,1535267.8948
2015-04-01,246.2,244.1,247.7,239.6,67080.0,0.0086,0.46936971969697,7.060396687270429,341384.272423,942541.77656054,57359.0,3188600.0,287129.09187600005,14010350.0,3775.0,16.83868407,2073907.99848
2015-03-31,244.1,246.8,248.7,241.2,75330.0,-0.010700000000000001,0.4429796715860001,6.840616162409999,329772.562477,865953.6,57359.0,3183329.0,341603.788904,14002650.0,7700.0,18.11563857,1486479.40929
2015-03-30,246.8,242.1,248.8,236.6,85330.0,0.0195,0.360977032041,8.626112409060001,329772.562476903,908277.88,44578.0,3177707.0,0.0,14003125.0,-475.0,14.73616593,1621283.6808
2015-03-29,242.1,252.0,252.8,238.9,77540.0,-0.0394,0.352724490196078,11.5265739807849,329772.562477,1110135.86666338,44578.0,3171970.0,195997.452911,13999400.0,3725.0,12.76426269,2020679.42757
2015-03-28,252.0,247.2,254.3,246.3,55060.0,0.0195,0.323861507391,10.5677980928,350673.64038,924217.35,40658.0,3166526.0,109161.472061,13990975.0,8425.0,12.19379189,1394413.52362
2015-03-27,247.2,248.0,250.1,244.5,62560.0,-0.0033,0.329889742533,10.5073483393,399442.822155122,946218.24,40658.0,3161766.0,0.0,13992075.0,-1100.0,12.89657663,2090932.5311
2015-03-26,248.0,246.4,254.7,243.5,89470.0,0.0067,0.3680374121621621,10.4859607335034,399442.822155,1128027.22590663,42076.0,3157241.0,256222.20479,13988325.0,3750.0,14.52750048,1762548.20045
2015-03-25,246.4,246.7,249.2,234.8,131440.0,-0.0014000000000000002,0.337233613801,9.57560366294,346028.956402,942153.22,42076.0,3151518.0,187607.999462,13979375.0,8950.0,14.07414031,1879171.37886
2015-03-24,246.7,265.5,267.0,242.7,151090.0,-0.0706,0.284623151802,10.8938273182,387831.112208752,1023257.2,45131.0,3146872.0,0.0,13980300.0,-925.0,15.31775967,2315865.8741
2015-03-23,265.5,268.6,271.0,259.4,81450.0,-0.0116,0.416135572413793,9.90556013450523,387831.112209,1149817.6092931002,45131.0,3142557.0,199195.375656,13976150.0,4150.0,17.57202944,4563612.29464
2015-03-22,268.6,259.7,270.4,259.0,56630.0,0.0341,0.39325928688,9.551294930880001,358360.75476,1015589.19,40201.0,3138102.0,175606.229233,13967750.0,8400.0,17.375943,2600779.00588
2015-03-21,259.7,261.8,263.3,254.0,51650.0,-0.0079,0.351632799421,10.3080539778,337142.025859325,869288.5,40201.0,3133429.0,0.0,13968175.0,-425.0,12.03965358,1489959.87
2015-03-20,261.8,260.9,264.7,257.9,52830.0,0.0033,0.40802177941176493,8.80755178826618,337142.025859,945367.3787453392,46581.0,3125378.0,133124.145427,13964850.0,3325.0,16.0965401,1199329.84025
2015-03-19,260.9,255.9,264.8,247.0,180690.0,0.0196,0.385300940656,8.92212900911,332426.75277,919951.8,46581.0,3125378.0,229340.155507,13956200.0,8650.0,16.10498382,2211571.4931400004
2015-03-18,255.9,285.4,285.6,248.2,206740.0,-0.1032,0.4124765262740001,9.13826644795,332426.752770383,935886.42,49994.0,3121374.0,0.0,13957750.0,-1550.0,16.03415694,1833379.7216
2015-03-17,285.4,290.4,292.5,283.3,65010.00000000001,-0.0173,0.4114915625,10.4943702455141,332426.75277,1118080.70032732,49994.0,3117033.0,190759.567839,13954175.0,3575.0,14.10203756,3990297.82661
2015-03-16,290.4,284.9,294.0,284.8,66340.0,0.0194,0.375672086969,9.88233446536,337142.025859,1030114.78,49128.0,3112613.0,178120.120997,13950650.0,3525.0,14.75421706,1638629.86702
2015-03-15,284.9,281.6,286.4,280.4,39460.0,0.0116,0.411843103307,9.78285293576,346572.572037208,956704.32,49128.0,3107910.0,0.0,13944525.0,6125.0,14.04389459,1555762.956
2015-03-14,281.6,287.2,288.4,279.3,75720.0,-0.0195,0.394160946564886,11.035400986963598,346572.572037,1051243.33341914,45156.0,3103168.0,151747.758478,13943800.0,725.0,12.34936058,696621.676054
2015-03-13,287.2,293.9,294.9,286.1,97340.0,-0.0226,0.36504238755,10.7569012023,315923.296959,955514.02,45156.0,3098868.0,190587.968823,13940125.0,3675.0,12.3819142,1667974.39353
2015-03-12,293.9,295.6,297.0,290.8,107320.0,-0.0059,0.375345264407,10.4378611815,313565.660414617,1009810.88,49736.0,3094389.0,0.0,13933075.0,7050.0,13.87866807,1989294.824
2015-03-11,295.6,291.4,297.7,288.9,79980.0,0.014499999999999999,0.407319136363636,11.633393561853199,313565.660415,1368494.2516486,49736.0,3089404.0,191985.431504,13933300.0,-225.0,15.32225806,2264480.1028400003
2015-03-10,291.4,290.0,301.0,288.1,158180.0,0.004699999999999999,0.35584018891099994,11.8763402232,391367.666382,1221552.85,59261.0,3084290.0,264609.876137,13929975.0,3325.0,15.46580835,2017351.32252
2015-03-09,290.0,274.5,293.3,273.8,151770.0,0.056600000000000004,0.427822517243,9.9226633555,311208.023870146,1114781.46,59261.0,3079550.0,0.0,13921125.0,8850.0,16.8128673,1221588.5
2015-03-08,274.5,274.9,278.8,271.3,50400.0,-0.0015,0.35190847435897404,12.4502853977086,311208.02387,1263093.90388293,39113.0,3074557.0,166803.092172,13922050.0,-925.0,13.21540516,2624649.30032
2015-03-07,274.9,272.6,278.3,269.4,60720.0,0.0086,0.324800259028,12.385332847899999,362028.097736,1071653.31,39113.0,3069787.0,119591.846466,13918750.0,3300.0,13.14254063,1598282.2637200004
2015-03-06,272.6,275.2,278.0,269.0,98800.0,-0.0097,0.37688620547,10.352037127400001,366669.483603951,975886.54,47853.0,3065109.0,0.0,13909325.0,9425.0,13.57345998,3126380.2963
2015-03-05,275.2,271.9,280.8,262.8,123640.0,0.012199999999999999,0.476900128787879,8.71545344393545,366669.483604,1112274.88396849,47853.0,3060081.0,212373.674554,13911325.0,-2000.0,14.89058476,2790042.68953
2015-03-04,271.9,280.6,284.5,265.9,139000.0,-0.0311,0.451330251861,7.874510355960001,264558.994499,760764.32,48926.0,3055406.0,231389.186795,13907375.0,3950.0,14.20542004,3247071.61518
2015-03-03,280.6,273.8,287.1,266.1,164820.0,0.0252,0.371939434367,10.5841043054,357386.711867142,1109701.0,48926.0,3044636.0,0.0,13904525.0,2850.0,15.09375814,4966115.1855
2015-03-02,273.8,257.9,274.8,256.1,81090.0,0.0613,0.408546310126582,10.202940204692698,357386.7118670001,1277153.04012241,48148.0,3044636.0,315314.113179,13897425.0,7100.0,15.3940228,6322638.0752
2015-03-01,257.9,254.1,260.6,244.8,51330.0,0.015300000000000001,0.415691057841,9.651804148250001,348103.94013,993508.46,48148.0,3039526.0,256098.055228,13896750.0,675.0,16.08425123,4190275.83929
2015-02-28,254.1,253.5,255.4,248.7,39410.0,0.0023,0.380356063843,10.794917588099999,313293.5461173,931320.72,39541.0,3034588.0,0.0,13893000.0,3750.0,12.66952726,5551101.6827
2015-02-27,253.5,236.5,258.7,235.7,167810.0,0.0716,0.3756087828947369,9.14485965377962,313293.546117,1068531.12624588,39541.0,3029971.0,161020.908656,13885625.0,7375.0,14.39065266,1809685.33129
2015-02-26,236.5,237.3,238.2,233.5,50870.0,-0.0034000000000000002,0.342901266074,9.737956380870001,366669.483604,1006856.0,46993.0,3025567.0,223871.362302,13885875.0,-250.0,14.17573583,5142151.575680002
2015-02-25,237.3,238.9,239.6,234.6,38100.0,-0.006500000000000001,0.36747402615,8.46908671113,362028.0977355471,858325.0,46993.0,3020872.0,0.0,13881925.0,3950.0,14.42623973,1237085.0514
2015-02-24,238.9,238.8,240.3,235.5,45030.0,0.0003,0.4356350465116279,7.62865199467904,362028.097736,833758.262454456,51512.0,3016006.0,193937.928467,13873750.0,8175.0,14.41178545,1091100.6777
2015-02-23,238.8,235.7,240.1,231.3,62670.0,0.0131,0.391656212185,7.96173190508,320255.62492,831706.4,51512.0,3010723.0,262225.653443,13874425.0,-675.0,14.56045942,1422548.45874
2015-02-22,235.7,244.4,246.5,232.7,75700.0,-0.0355,0.406974263435,8.408799826689997,333693.497811803,815115.42,40302.0,3005138.0,0.0,13870975.0,3450.0,13.83752097,731873.9725
2015-02-21,244.4,244.5,247.3,242.6,42950.0,-0.0004,0.40151223943662,10.1869842131308,333693.497812,961956.919245941,40302.0,3000013.0,126766.268796,13862050.0,8925.0,12.94726109,1342658.74001
2015-02-20,244.5,241.9,247.8,238.8,83590.0,0.010700000000000001,0.417947161025,9.19555915756,304964.91853,850966.24,49636.0,2992923.0,178240.012762,13863775.0,-1725.0,14.40873654,948087.452809
2015-02-19,241.9,235.2,244.1,234.9,66050.0,0.0286,0.32941601075300003,10.4844459151,362422.077093614,1013940.28,49636.0,2985497.0,0.0,13860325.0,3450.0,13.92458106,3049793.3312
2015-02-18,235.2,243.2,245.5,231.7,99660.0,-0.0329,0.3610590059880239,9.999054998914641,362422.077094,1187677.75371608,49281.0,2977411.0,162240.255533,13850300.0,10025.0,14.96619549,1863197.01722
2015-02-17,243.2,235.8,247.2,232.0,116260.0,0.0313,0.375044171114,9.075365118839999,355792.404952,948874.8,49281.0,2970780.0,195121.129265,13852075.0,-1775.0,15.30417671,3259977.94613
2015-02-16,235.8,233.3,240.0,228.0,115470.0,0.011000000000000001,0.384952668221,9.59726589753,349162.732809701,949160.0,48065.0,2963555.0,0.0,13848050.0,4025.0,15.13607471,6828681.7746
2015-02-15,233.3,258.6,264.6,226.6,179140.0,-0.0981,0.4688474928571429,11.9361974203585,349162.73281,1098201.7798575,48065.0,2956335.0,182384.188649,13838450.0,9600.0,13.82078432,4051377.60587
2015-02-14,258.6,236.2,261.3,235.4,133800.0,0.0951,0.440848720607,9.61324316092,296125.355674,820538.37,49519.0,2945869.0,144216.802875,13840225.0,-1775.0,13.43496996,7200685.850110001
2015-02-13,236.2,221.8,241.6,220.6,112250.0,0.06480000000000001,0.434725180916,9.26411825726,309384.699957963,991297.71,49519.0,2945869.0,0.0,13836875.0,3350.0,16.67820257,1545266.8689
2015-02-12,221.8,218.8,223.0,217.3,50110.0,0.013500000000000002,0.421358243697479,7.683834479125498,309384.699958,700112.57856552,41316.0,2937837.0,290206.046194,13832850.0,4025.0,12.55298681,4783505.35051
2015-02-11,218.8,219.7,223.5,217.3,71730.0,-0.0038,0.37019118842,8.06564313717,300545.137102,757105.79,41316.0,2929390.0,204775.526882,13827000.0,5850.0,13.49018655,1667205.47753
2015-02-10,219.7,220.3,222.2,214.4,86150.0,-0.003,0.362201169332,8.46567268822,331483.607097818,835570.36,47190.0,2922162.0,0.0,13825950.0,1050.0,14.66267797,4280748.3102
2015-02-09,220.3,223.7,225.0,215.7,91690.0,-0.0149,0.366250447204969,9.00034786692824,331483.607098,1084298.90857245,47190.0,2917033.0,208939.697913,13822200.0,3750.0,14.88796877,2058429.79781
2015-02-08,223.7,227.7,230.2,219.5,29050.0,-0.0176,0.35112666468500003,8.93883079491,342533.060668,856876.32,37568.0,2912046.0,245738.676446,13815275.0,6925.0,13.78402009,3550609.45892
2015-02-07,227.7,223.0,231.0,222.4,39760.0,0.0212,0.374416463077,8.67617510518,352889.938627556,717658.5,37568.0,2907075.0,0.0,13814575.0,700.0,11.45311434,2428824.9384
2015-02-06,223.0,216.5,226.2,215.6,52520.0,0.0297,0.260908632768362,11.919616909761501,352889.9386280001,1180053.9936833,38756.0,2902737.0,171976.660897,13811375.0,3200.0,11.70807312,1614452.68542
2015-02-05,216.5,226.6,229.9,214.4,40640.0,-0.0444,0.246140229361,11.5889431927,359044.995697,966981.42,38756.0,2898259.0,217069.03917,13803125.0,8250.0,11.45022497,2428434.54273
2015-02-04,226.6,227.4,230.7,220.2,55240.0,-0.0036,0.316438460837,8.902154774069999,330321.39604091,801443.19,43307.0,2893599.0,0.0,13802700.0,425.0,12.51951528,3988923.9926
2015-02-03,227.4,238.9,247.5,223.9,63080.0,-0.0479,0.404064700787402,9.248312383895279,330321.396041,913622.2837802472,43307.0,2888857.0,246956.650251,13799025.0,3675.0,13.07488376,4041719.03888
2015-02-02,238.9,225.3,242.5,220.5,39020.0,0.0602,0.372863211455,8.5701010706,276977.56810900004,801295.88,39299.0,2884217.0,234029.382649,13791450.0,7575.0,13.44597638,4094181.67555
2015-02-01,225.3,218.5,231.4,209.7,41160.0,0.031,0.314943800167,9.87866154031,348786.567248165,822201.0,39299.0,2879200.0,0.0,13791625.0,-175.0,12.12436146,4165894.705
2015-01-31,218.5,231.8,235.4,216.5,42150.0,-0.0575,0.31485807228915696,11.416159610383101,348786.567248,1195032.17185529,39226.0,2874618.0,169940.747506,13787950.0,3675.0,12.52130893,4223952.11758
2015-01-30,231.8,234.0,244.8,227.2,48230.0,-0.0092,0.312994187878,10.6592953845,318011.281903,892843.9,39226.0,2869986.0,151695.480086,13779225.0,8725.0,12.15581794,3253319.917420001
2015-01-29,234.0,236.2,241.5,220.4,54490.0,-0.0092,0.312656443754,9.288599583139998,348786.567248165,802163.46,38068.0,2865410.0,0.0,13779825.0,-600.0,11.96990901,6634468.27
2015-01-28,236.2,263.3,267.7,228.1,63770.0,-0.10289999999999999,0.273634469512195,16.1367169104603,348786.567248,1611057.54290654,38068.0,2854516.0,111463.480778,13776350.0,3475.0,11.59256582,7780990.202210002
2015-01-27,263.3,269.2,276.9,247.3,50260.0,-0.022000000000000002,0.285818299161,11.0601599337,324166.338972,987528.5,42168.0,2854516.0,121256.79199,13766975.0,9375.0,12.2880246,3953455.43359
2015-01-26,269.2,252.1,310.9,251.5,105710.0,0.0678,0.3737817501199999,9.77247579139,277602.083462638,967817.14,42168.0,2849577.0,0.0,13768150.0,-1175.0,13.84178061,7333970.8024
2015-01-25,252.1,248.2,256.4,241.4,50190.0,0.0158,0.457589824,8.986646559710259,277602.083463,857586.6945465909,36817.0,2844400.0,212574.279003,13764525.0,3625.0,13.306376,15302136.4088
2015-01-24,248.2,232.2,248.9,229.6,33240.0,0.0689,0.386314664568,9.48738216081,275416.240286,781361.82,36817.0,2838958.0,150909.229224,13761350.0,3175.0,12.2871243,6624843.331669998
2015-01-23,232.2,232.7,237.0,224.8,38170.0,-0.0023,0.380717994753,8.289319201160001,271044.553932025,742971.68,41373.0,2834247.0,0.0,13755350.0,6000.0,12.18056487,5933243.9145
2015-01-22,232.7,228.2,238.8,225.6,53710.0,0.0199,0.396514237037037,8.61969445356526,271044.553932,907343.5169600941,41373.0,2829833.0,224409.785143,13755175.0,175.0,13.40410002,3662928.21224
2015-01-21,228.2,210.6,229.3,207.1,43180.0,0.0837,0.340373795827,9.26695058908,327876.476531,880165.7,43146.0,2825099.0,280827.414762,13752075.0,3100.0,13.45202348,7856570.19498
2015-01-20,210.6,215.9,216.6,203.4,37480.0,-0.0246,0.3880143130780001,7.380052069310001,262301.18122454,739857.6,43146.0,2820708.0,0.0,13743500.0,8575.0,13.96816034,2815608.2662
2015-01-19,215.9,210.6,219.5,205.5,31580.0,0.024900000000000002,0.4027760208333329,8.2115263857092,262301.181225,904302.554752611,43289.0,2815937.0,187175.820511,13744900.0,-1400.0,14.34755742,3255763.95522
2015-01-18,210.6,199.6,220.7,192.5,40370.0,0.054900000000000004,0.343385597967,8.78036367114,338805.692415,826197.1,43289.0,2811208.0,135016.067743,13741900.0,3000.0,15.80453034,2677624.61068
2015-01-17,199.6,206.9,212.6,191.7,43130.0,-0.0351,0.330078419423,9.06613277884,299460.51523135,789179.66,41872.0,2806605.0,0.0,13731825.0,10075.0,12.75025624,7250849.5904
2015-01-16,206.9,209.8,222.6,198.7,62320.0,-0.013600000000000001,0.394174762589928,7.45566649361264,299460.515231,954891.9418359321,41872.0,2802278.0,212800.330118,13734300.0,-2475.0,14.59406088,4567169.463959998
2015-01-15,209.8,164.9,231.3,164.6,124670.0,0.272,0.382308025488,6.82492668622,325690.633354,768009.0,45312.0,2798054.0,549691.653048,13727150.0,7150.0,15.88562435,10063648.1721
2015-01-14,164.9,221.3,230.9,157.3,170680.0,-0.2547,0.413363230314,6.5760578476,330062.31970754603,761422.01,45312.0,2793579.0,0.0,13727150.0,-0.0,16.54900624,13066868.94
2015-01-13,221.3,269.3,269.1,217.1,95500.0,-0.1784,0.473648669291339,8.5653447687795,330062.319708,1026145.43398932,44501.0,2788850.0,313562.565209,13719850.0,7300.0,15.50901423,20003943.7875
2015-01-12,269.3,264.8,273.1,263.3,25390.0,0.0172,0.508351198832,6.149144313250001,229513.533571,609318.71,44501.0,2783890.0,237671.774275,13719900.0,-50.0,14.44909631,10679959.7884
2015-01-11,264.8,273.4,278.0,263.8,15110.0,-0.031400000000000004,0.326584280991,11.362631766600002,296980.106286311,1115640.0,37722.0,2773180.0,0.0,13717275.0,2625.0,32.63994364,8115245.5722
2015-01-10,273.4,288.0,289.3,272.0,14730.0,-0.0508,0.3983922993197279,10.999392192416401,296980.106286,1335502.20243442,37722.0,2773180.0,299761.466916,13708150.0,9125.0,15.25846972,2847004.61346
2015-01-09,288.0,282.7,290.6,277.3,20930.0,0.0187,0.3988359803,9.293356626849999,284858.469295,984120.0,50945.0,2768262.0,194502.11045,13709500.0,-1350.0,15.44061914,10206899.6655
2015-01-08,282.7,291.3,292.7,279.0,20180.0,-0.0297,0.370821488531,10.0395281862,272736.832303755,1056268.8,50945.0,2763084.0,0.0,13705975.0,3525.0,16.14480781,9296662.221
2015-01-07,291.3,282.3,296.1,280.7,30670.0,0.0321,0.3428055357142861,11.474192429486498,272736.832304,1052470.30059465,41187.0,2757765.0,176913.36126600005,13696425.0,9550.0,12.78348978,10769340.8267
2015-01-06,282.3,274.8,285.1,271.5,21940.0,0.027000000000000003,0.329602499266,11.0616325125,299000.379118,1027758.4,41187.0,2752885.0,241705.25402,13698800.0,-2375.0,13.40521434,10769340.8267
2015-01-05,274.8,264.7,278.3,262.9,54990.0,0.0382,0.29975934848700003,12.5030013768,339405.835755784,1089761.6,41150.0,2747920.0,0.0,13695100.0,3700.0,12.85666757,11109155.7345
2015-01-04,264.7,287.1,289.9,255.9,88770.0,-0.078,0.28224323255814,16.289938529901,339405.835756,1632202.97088049,41150.0,2743273.0,184349.191365,13684275.0,10825.0,21.74861782,10769340.8267
2015-01-03,287.1,315.2,315.8,284.9,47370.0,-0.0891,0.282322337828,13.202969498699998,335365.290092,1129778.1,34811.0,2738654.0,185009.269851,13686975.0,-2700.0,20.28810703,11849100.4031
2015-01-02,315.2,314.9,316.4,313.1,14730.0,0.001,0.275661451061,15.0048125121,323243.653100747,1242878.63,34811.0,2734236.0,0.0,13682825.0,4150.0,11.90608788,991953.7176
2015-01-01,314.9,318.2,321.4,313.5,12820.0,-0.0105,0.18748371515151505,22.1382936381386,323243.653101,1519572.47532184,25116.0,2730066.0,110779.842391,13672475.0,10350.0,8.05416484,1016669.63239
2014-12-31,318.2,311.3,319.1,308.9,20500.0,0.022400000000000003,0.176212540592,22.262785136399998,335365.290092,1312680.6,25116.0,2726154.0,92420.320904,13674725.0,-2250.0,8.00307587,1546927.09344
2014-12-30,311.3,314.1,316.2,309.3,22780.0,-0.0091,0.274030070151,14.7279844332,286371.916026734,1233733.8,38382.0,2723272.0,0.0,13670575.0,4150.0,12.44896755,2170830.914
2014-12-29,314.1,316.5,321.6,308.3,20360.0,-0.0076,0.284166323170732,17.0003174703332,286371.916027,1703669.81497197,38382.0,2719717.0,142888.550323,13660525.0,10050.0,14.4376344,2454059.74892
2014-12-28,316.5,315.3,322.8,310.5,20410.0,0.0038,0.266103580859,16.7032916103,331485.300058,1333123.11,27070.0,2715465.0,64466.27700580001,13663050.0,-2525.0,14.06563348,1612460.87217
2014-12-27,315.3,330.0,330.7,312.0,21630.0,-0.0444,0.254589783217,17.778777098699997,313832.236741627,1329372.5,27070.0,2710429.0,0.0,13658825.0,4225.0,12.04266588,2110273.1442
2014-12-26,330.0,319.0,332.9,316.4,23010.0,0.0345,0.274921657894737,16.4675181681067,313832.236742,1333687.82891679,28802.0,2706304.0,84412.9733877,13648650.0,10175.0,19.30070793,2924530.55196
2014-12-25,319.0,322.4,323.4,316.3,15390.0,-0.0106,0.254729045762,16.5463520223,282449.013067,1186373.44,28802.0,2698222.0,159042.262239,13650650.0,-2000.0,16.42976058,1370436.1764
2014-12-24,322.4,335.3,336.3,320.6,21520.0,-0.0383,0.224053851246,19.126797295,296179.17342491,1351958.54,35775.0,2698222.0,0.0,13647050.0,3600.0,9.64807936,2588032.082
