Date,Value
2010-09-20,0.008075733611529998
2010-09-19,0.00958137886113681
2010-09-18,0.00958137886114
2010-09-17,0.00839873462313
2010-09-16,0.006733162778035679
2010-09-15,0.00673316277804
2010-09-14,0.00666228738037
2010-09-13,0.00581178260840975
2010-09-12,0.00581178260841
2010-09-11,0.00648509888621
2010-09-10,0.00605984650023212
2010-09-09,0.00605984650023
2010-09-08,0.0053510925236
2010-09-07,0.0046792988126606
2010-09-06,0.00467929881266
2010-09-05,0.00523709602212
2010-09-04,0.005546983360703629
2010-09-03,0.0055469833606999995
2010-09-02,0.00495819741739
2010-09-01,0.00545401715912759
2010-08-31,0.00545401715913
2010-08-30,0.00542302842527
2010-08-29,0.00489621994967136
2010-08-28,0.00489621994967
2010-08-27,0.0055469833606999995
2010-08-26,0.0052916032784584895
2010-08-25,0.00529160327846
2010-08-24,0.00577497088563
2010-08-23,0.005520566881853329
2010-08-22,0.005520566881850001
2010-08-21,0.00506263967506
2010-08-20,0.00424854686299312
2010-08-19,0.0042485468629899995
2010-08-18,0.0035616560528099997
2010-08-17,0.00333269244941376
2010-08-16,0.00333269244941
2010-08-15,0.0029510864437600004
2010-08-14,0.00456907347918133
2010-08-13,0.00456907347918
2010-08-12,0.0037988082183200004
2010-08-11,0.00379880821832317
2010-08-10,0.0037988082183200004
2010-08-09,0.00362374793176
2010-08-08,0.00336115750192649
2010-08-07,0.0033611575019299998
2010-08-06,0.00248585606913
2010-08-05,0.0029621368607584604
2010-08-04,0.0029621368607600004
2010-08-03,0.00276789837809
2010-08-02,0.00308353591242889
2010-08-01,0.00308353591243
2010-07-31,0.0026829190419199998
2010-07-30,0.0022094627404018
2010-07-29,0.0022094627404
2010-07-28,0.00212448340423
2010-07-27,0.0021244834042325
2010-07-26,0.00212448340423
2010-07-25,0.0023463871245700003
2010-07-24,0.00166954468479131
2010-07-23,0.0016695446847900001
2010-07-22,0.00175076577756
2010-07-21,0.00182296230447484
2010-07-20,0.00182296230447
2010-07-19,0.00160637272375
2010-07-18,0.00161539728960889
2010-07-17,0.0016153972896099998
2010-07-16,0.00165149555306
2010-07-15,0.0014078322747429401
2010-07-14,0.0014078322747400002
2010-07-13,0.0012950252014500001
2010-07-12,0.000599314216424314
2010-07-11,0.000599314216424
2010-07-10,0.000206780928474
2010-07-09,0.00022079997447211602
2010-07-08,0.00022079997447199998
2010-07-07,0.000184584105643
2010-07-06,0.00019626664397521398
2010-07-05,0.00019626664397500001
2010-07-04,0.00016977270773600001
2010-07-03,0.000192923531518385
2010-07-02,0.000192923531518
2010-07-01,0.000168808090079
2010-06-30,0.00017748964899691398
2010-06-29,0.00017748964899700002
2010-06-28,0.000155303442872
2010-06-27,0.00015337420755711598
2010-06-26,0.000153374207557
2010-06-25,0.000157232678187
2010-06-24,0.00017556041368173002
2010-06-23,0.000175560413682
2010-06-22,0.000147750577157
2010-06-21,0.00013997423099066798
2010-06-20,0.000139974230991
2010-06-19,0.000149478654083
2010-06-18,0.000127877692509993
2010-06-17,0.00012787769251
2010-06-16,0.000123557500195
2010-06-15,0.00016935153872945
2010-06-14,0.00016935153872899998
2010-06-13,0.000131333846362
2010-06-12,0.00011837326941803401
2010-06-11,0.000118373269418
2010-06-10,0.000138791332806
